"year","country","v2x_polyarchy","v2x_pubcorr","v2jucorrdc","v2xel_regelec","v2elsnlsff","v2elrgpwr","e_fh_rol","v2ellocelc","v2ellocpwr","v2xel_locelec","RWI","bmr_democracy","polity","polity2","xpolity","gdppc10","pop","minor","major","armedconf","fh.A.Legal","fh.B.Political","fh.C.Economic","fh.total.score","fh.media.freedom","rulelaw.wb","l.polity2","polity2.squ","l.polity2.squ","v2x_polyarchy.sq","v2x_libdem.sq","lpop","l.lpop","lrgdp","l.lrgdp","pts","l.pts","gwno","alljourn","polgroup","state","other","unknown","stateunknown","stateunknownother","foreign.state","local.state","capital.stateunknown","capital.state","nocapital.state","regional.media.state","national.media.state","international.media.state","foreign.unknown","local.unknown","capital.unknown","nocapital.unknown","regional.media.unknown","national.media.unknown","international.media.unknown","state.nationalreach.d","unknown.nationalreach.d","state.localreach.d","unknown.localreach.d","state.d","unknown.d","stateunknown.d","polgroup.d","other.d","capital.state.d","capital.unknown.d","capital.stateunknown.d","nocapital.state.d","nocapital.unknown.d","regional.media.state.d","national.media.state.d","international.media.state.d","regional.media.unknown.d","national.media.unknown.d","international.media.unknown.d","nonregional.state.d","nonregional.unknown.d"
2008,"United States",0.899,0.027,-2.189,0.996,0.276,2.67,14,5,1.789,0.962,"liberal democracy",1,10,10,7,49364.6445500336,304093966,1,0,1,5,8,5,18,2,1.640027,10,100,100,0.808201,0.702244,19.5328473102936,19.5233886574207,10.8069897495746,10.8193688774731,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Uruguay",0.903,0.094,-1.981,0.975,2.178,1.987,15,NA,NA,0,"liberal democracy",1,10,10,7,10698.0798040955,3350832,NA,0,0,8,9,9,26,2,0.5952185,10,100,100,0.815409,0.707281,15.0247192311744,15.0214065118521,9.27781954678439,9.21182875935957,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Uzbekistan",0.175,0.894,1.085,0.007,1.727,-2.453,0,2,-2.233,0.013,"closed autocracy",0,-9,-9,-5,1228.26456536303,27302800,NA,0,0,29,38,26,93,0,-1.166035,-9,81,81,0.030625,0.0016,17.1224998189984,17.1064465453689,7.11335752960904,7.0432331069948,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Vanuatu",0.641,0.439,-1.211,0,1.889,NA,10,5,0.562,0.713,"electoral democracy",1,NA,NA,NA,2962.07394848623,225335,NA,0,0,6,9,8,23,2,0.4633517,NA,NA,NA,0.410881,0.2704,12.3253434627793,12.3011828053318,7.99364496024407,7.95531430291895,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Vietnam",0.149,0.631,1.921,0.898,-0.314,1.251,4,5,0.497,0.69,"closed autocracy",0,-7,-7,-3,1214.25245792541,85118700,NA,0,0,28,33,22,83,0,-0.4651269,-7,49,49,0.022201,0.013456,18.2595573108846,18.2489251700431,7.10188390545721,7.05744307741242,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Yemen",0.331,0.826,2.004,0.851,-0.955,1.065,4,2,-1.515,0.063,"electoral autocracy",0,-2,-2,-2,1237.67681853325,22322699,NA,0,0,26,31,22,79,0,-0.9799252,-2,4,4,0.109561,0.021609,16.9211146111059,16.8928737388732,7.12099136789918,7.11340603690887,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Yugoslavia",0.656,0.691,0.924,0.916,-0.62,1.397,NA,5,1.893,0.97,"electoral democracy",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430336,0.258064,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Zambia",0.527,0.527,-0.147,0.467,-1.053,1.515,9,5,0.687,0.75,"electoral democracy",1,7,7,5,1282.7208972466,13114579,NA,0,0,20,25,20,65,0,-0.4080009,5,49,25,0.277729,0.190096,16.3892350701198,16.360153278061,7.15673880178189,7.11095530455859,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Zimbabwe",0.247,0.87,0.492,0.106,-0.905,-0.799,1,2,-0.375,0.345,"electoral autocracy",0,-4,-4,-4,591.465695740082,13495462,NA,0,0,29,32,27,88,0,-1.781623,-4,16,16,0.061009,0.016641,16.4178640387501,16.403109015575,6.38260368636907,6.59178053942483,5,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Albania",0.596,0.679,0.914,0.701,-0.15,0.546,9,5,1.591,0.944,"electoral democracy",1,9,9,7,3928.34082756573,2927519,NA,0,0,16,16,18,50,1,-0.5004299,9,81,81,0.355216,0.247009,14.8896658646123,14.8964048050768,8.27597243443871,8.23628239374866,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Algeria",0.327,0.698,0.857,0.167,-1.45,-0.951,5,5,-0.465,0.324,"electoral autocracy",0,2,2,2,4393.96433973417,35401790,1,0,1,22,25,17,64,0,-0.7935362,2,4,4,0.106929,0.024025,17.3822729417974,17.3654456816173,8.38798713723893,8.38862373800019,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Angola",0.235,0.901,1.22,0.064,0.2,-1.146,4,0,-1.54,0.032,"closed autocracy",0,-2,-2,-3,3886.58864909887,20520103,1,0,1,18,23,21,62,0,-1.230835,-2,4,4,0.055225,0.016129,16.8369155977474,16.8033241110465,8.26528709790425,8.27503638529379,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Argentina",0.786,0.448,0.56,0.995,-0.807,2.559,10,5,1.622,0.947,"electoral democracy",1,8,8,6,9428.67956244611,40798641,NA,0,0,13,21,15,49,1,-0.6754778,8,64,64,0.617796,0.331776,17.5241593299961,17.5138912321953,9.15151134063177,9.2227884631011,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Armenia",0.334,0.76,1.296,0.057,-0.613,-1.21,6,5,-0.409,0.343,"electoral autocracy",0,5,5,4,3054.82611092328,2966108,NA,0,0,21,25,20,66,0,-0.475852,5,25,25,0.111556,0.043264,14.9027612136941,14.9057643448135,8.02447795048434,8.17404328568672,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Australia",0.902,0.01,-2.368,0.991,1.299,2.348,14,5,1.792,0.96,"liberal democracy",1,10,10,7,51616.6945121443,21691700,NA,0,0,6,9,7,22,2,1.740398,10,100,100,0.813604,0.744769,16.892440256864,16.8718298055672,10.8516004361999,10.8541776848973,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Austria",0.885,0.162,-2.479,0.969,1.969,1.875,15,5,1.934,0.973,"liberal democracy",1,10,10,7,45887.1306214419,8343323,NA,0,0,8,8,5,21,2,1.78489,10,100,100,0.783225,0.662596,15.9369721362253,15.9343526043262,10.7339399781174,10.7752907234975,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Bahrain",0.246,0.516,1.357,0,0.824,NA,3,2,-1.895,0.028,"closed autocracy",0,-7,-7,-5,20592.9058421785,1196774,NA,0,0,24,27,20,71,0,0.5172865,-7,49,49,0.060516,0.009025,13.9951401613674,13.925061581168,9.93270191887316,9.97769993765144,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Bangladesh",0.512,0.918,1.46,0,-1.217,NA,7,5,0.869,0.805,"electoral democracy",1,5,5,4,728.423613327894,149905836,NA,0,0,18,22,16,56,1,-0.7855526,-6,25,36,0.262144,0.062001,18.8255178949367,18.8144272769846,6.59088276540583,6.55275355156433,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Barbados",0.788,0.133,-1.798,0,1.628,NA,16,NA,NA,0,"electoral democracy",1,NA,NA,NA,15928.2848511186,278466,NA,0,0,3,10,6,19,2,1.01432,NA,NA,NA,0.620944,0.443556,12.5370512483115,12.5329093231809,9.67585172925556,9.72115172687965,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Belarus",0.234,0.517,-0.557,0.016,1.21,-2.155,2,2,-2.116,0.018,"electoral autocracy",0,-7,-7,-4,5391.26721874321,9506765,NA,0,0,29,35,28,92,0,-1.030047,-7,49,49,0.054756,0.010609,16.0675142084073,16.0697438157087,8.59253574178829,8.58830813182373,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Belgium",0.899,0.024,-1.922,0.978,2.063,2.019,15,5,1.996,0.977,"liberal democracy",1,8,8,7,43614.7565364405,10796493,NA,0,0,3,4,5,12,2,1.384073,8,64,64,0.808201,0.720801,16.1947319171385,16.1866859214124,10.6831508247456,10.7143130823829,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Benin",0.716,0.674,0.792,0.075,0.302,-1.031,11,5,1.037,0.854,"electoral democracy",1,7,7,5,738.639031868781,9240982,NA,0,0,11,12,10,33,1,-0.6538837,7,49,49,0.512656,0.318096,16.0391587150271,16.0097891334285,6.60480934676924,6.61125151258341,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Bhutan",0.553,0.127,-0.924,0.384,-0.556,0.716,5,5,0.835,0.794,"electoral democracy",0,3,3,3,2004.73345464052,707830,NA,0,0,18,20,19,57,1,0.2132208,3,9,9,0.305809,0.206116,13.4699592308498,13.4516527359542,7.6032663905744,7.55712289516332,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Bolivia",0.716,0.582,1.208,0.791,-0.819,0.965,7,5,1.113,0.865,"electoral democracy",1,7,7,6,1933.70143171415,9758799,NA,0,0,11,20,12,43,1,-1.10793,8,49,64,0.512656,0.215296,16.0936798975389,16.0772649063998,7.56719128545765,7.5506012669066,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Bosnia & Herzegovina",0.636,0.654,0.559,0.925,-0.261,1.443,10,5,1.395,0.919,"electoral democracy",1,-66,NA,-66,4438.15135308581,3837732,NA,0,0,9,23,16,48,1,-0.3580605,NA,NA,NA,0.404496,0.207025,15.1603921250763,15.1609175578442,8.39799320680597,8.42658645031683,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Botswana",0.709,0.183,-1.74,0.333,-0.462,-0.403,12,2,1.764,0.94,"liberal democracy",1,8,8,6,5867.85425347647,2007212,NA,0,0,11,17,11,39,1,0.6662246,8,64,64,0.502681,0.36,14.512257252494,14.4924602648453,8.67724430144188,8.77665078432774,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Bulgaria",0.729,0.566,0.181,0.062,-1.128,-1.192,11,5,0.925,0.821,"electoral democracy",1,9,9,7,6794.65668686819,7444443,NA,0,0,11,13,10,34,1,-0.0383404,9,81,81,0.531441,0.410881,15.8229784059892,15.8294212196146,8.8238918009333,8.86056242809155,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Burkina Faso",0.566,0.667,1.038,0.29,0.376,0.201,6,5,0.471,0.682,"electoral democracy",0,0,0,-1,546.526759018732,15165856,NA,0,0,13,15,13,41,1,-0.2071238,0,0,0,0.320356,0.139876,16.5345571432751,16.5039708571427,6.30358327077054,6.30498093731174,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Burundi",0.405,0.83,1.579,0.134,-0.984,-0.621,4,5,0.183,0.563,"electoral autocracy",1,6,6,5,213.720095834046,9137786,NA,0,0,21,30,22,73,0,-1.147297,6,36,36,0.164025,0.034969,16.02792868214,15.9927359220159,5.36466719549882,5.36576364380585,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"C<U+00F4>te d<U+2019>Ivoire",0.449,0.778,1.131,0.63,-1.115,0.36,6,5,0.865,0.812,"electoral autocracy",0,-88,0,-88,1239.13986380828,19684909,NA,0,0,21,26,19,66,0,-1.234531,0,0,0,0.201601,0.086436,16.79536285954,16.7736264746968,7.12217275968778,7.11191201917729,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Cambodia",0.334,0.852,1.222,0.045,-0.544,-1.664,1,5,-0.184,0.422,"electoral autocracy",0,2,2,1,750.096345323234,14144337,NA,0,0,20,22,19,61,0,-1.118063,2,4,4,0.111556,0.015876,16.4648248899332,16.4498180535281,6.620201658711,6.63434190112442,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Cameroon",0.352,0.888,2.192,0.029,-2.1,-1.593,2,5,-0.897,0.182,"electoral autocracy",0,-4,-4,-4,1139.49350822295,20074522,NA,0,0,21,24,21,66,0,-1.123142,-4,16,16,0.123904,0.0256,16.8149620068038,16.7895296983675,7.03833915162954,7.04463718753243,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Canada",0.88,0.015,-2.31,0.996,1.376,2.621,15,5,2.088,0.981,"liberal democracy",1,10,10,7,46542.1107570201,33628571,NA,0,0,5,8,6,19,2,1.804082,10,100,100,0.7744,0.675684,17.3308865909909,17.3194381891652,10.7481127894381,10.7895008187305,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Cape Verde",0.803,0.175,-1.269,0,1.727,NA,14,5,0.784,0.781,"liberal democracy",1,10,10,7,3370.33610875992,486673,NA,0,0,6,10,12,28,2,0.535593,10,100,100,0.644809,0.524176,13.0953477186304,13.0894764832034,8.12276775391022,8.14142463839777,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Central African Republic",0.333,0.906,2.966,0.082,-0.931,-0.964,3,0,NA,NA,"electoral autocracy",0,-1,-1,-1,441.889413419552,4361492,1,0,1,19,23,19,61,0,-1.305087,-1,1,1,0.110889,0.032041,15.2883247586224,15.2695581892494,6.09105965489012,6.09287826353564,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Chad",0.287,0.971,2.163,0.031,-1.6,-1.559,1,0,-0.593,0.137,"electoral autocracy",0,-2,-2,-2,815.418729881485,11510535,1,0,1,24,32,21,77,0,-1.513378,-2,4,4,0.082369,0.006724,16.2587732609384,16.2260294528733,6.70370176029731,6.69513381649472,4,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Chile",0.897,0.068,-2.038,0.252,0.418,0.013,15,5,1.411,0.92,"liberal democracy",1,10,10,7,12222.4159431597,16829957,NA,0,0,9,13,8,30,2,1.296515,10,100,100,0.804609,0.698896,16.6386710112023,16.6276769008121,9.41102691720761,9.43243942894608,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"China",0.103,0.636,0.686,0.027,1.042,-1.618,2,0,-1.489,0.035,"closed autocracy",0,-7,-7,-3,4142.03819614617,1331260000,NA,0,0,28,34,22,84,0,-0.4070508,-7,49,49,0.010609,0.003844,21.0093916991309,21.004417885122,8.32894326358036,8.2440780813476,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Comoros",0.552,0.576,1.245,0.943,-1.693,1.562,8,5,0.839,0.807,"electoral democracy",1,9,9,7,761.27819552357,681845,NA,0,0,14,21,15,50,1,-1.130065,9,81,81,0.304704,0.096721,13.432557638268,13.4081646823211,6.63499885679281,6.64007950192496,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Costa Rica",0.908,0.165,-1.415,0,2.116,NA,13,5,1.593,0.944,"liberal democracy",1,10,10,7,7911.7987315867,4488261,NA,0,0,6,7,6,19,2,0.5635187,10,100,100,0.824464,0.744769,15.3169758795739,15.303798623388,8.97611043460521,8.99904058184924,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Croatia",0.816,0.347,-0.721,0.914,0.548,1.395,11,5,1.668,0.953,"electoral democracy",1,9,9,7,13707.9349058824,4429078,NA,0,0,9,16,15,40,1,0.1621467,9,81,81,0.665856,0.4356,15.3037019939492,15.3049272318335,9.5257301343607,9.60121082655474,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Cuba",0.177,0.805,-1.35,0.283,2.046,-0.569,2,2,-1.089,0.137,"closed autocracy",0,-7,-7,-3,5561.10239177172,11297442,NA,0,0,30,35,28,93,0,-0.7082311,-7,49,49,0.031329,0.003249,16.2400868863752,16.239449105078,8.62355163949274,8.60978067286358,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Cyprus",0.838,0.179,-1.401,0,-0.023,NA,15,5,1.139,0.873,"liberal democracy",1,10,10,7,31223.6217799343,1090486,NA,0,0,5,9,8,22,2,1.212835,10,100,100,0.702244,0.5476,13.9021340263938,13.8896992411465,10.3489301956669,10.3936584972158,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Czechia",0.902,0.311,-0.613,0.963,1.558,1.783,14,5,1.476,0.927,"liberal democracy",1,9,9,7,19376.9148120796,10443936,NA,0,0,4,7,7,18,2,0.9625925,9,81,81,0.813604,0.707281,16.161532080862,16.1558347863479,9.87183767834884,9.92716423458431,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Denmark",0.917,0.007,-3.279,0.982,2.043,2.097,14,5,2.753,0.997,"liberal democracy",1,10,10,7,57228.7972458448,5523095,NA,0,0,2,4,5,11,2,1.924757,10,100,100,0.840889,0.783225,15.5244489495321,15.5190981589113,10.9548124990342,11.010473126302,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Djibouti",0.251,0.73,0.629,0.104,-0.73,-0.792,5,5,0.165,0.563,"electoral autocracy",0,2,2,1,1329.82310419725,820097,NA,0,0,24,26,23,73,0,-0.676524,2,4,4,0.063001,0.017161,13.6171779049273,13.6043437482919,7.19280120800696,7.15653451485675,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Dominican Republic",0.661,0.775,1.162,0.394,-0.867,0.795,8,5,1.563,0.942,"electoral democracy",1,8,8,6,5099.61577628872,9767737,NA,0,0,8,18,13,39,1,-0.7726221,8,64,64,0.436921,0.145924,16.0945953697583,16.0810675961718,8.53692047789177,8.54103117993318,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Ecuador",0.649,0.245,1.266,0.878,-1.47,1.154,6,5,1.465,0.93,"electoral democracy",1,5,5,4,4573.23618905885,14691310,NA,0,0,16,20,11,47,1,-1.251499,5,25,25,0.421201,0.137641,16.5027667204845,16.4860388687629,8.42797637092673,8.43905529202176,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Egypt",0.221,0.943,0.776,0.227,-0.845,-0.108,4,0,-0.091,0.231,"electoral autocracy",0,-3,-3,-3,2588.05190796471,80442443,NA,0,0,21,21,18,60,1,-0.1051766,-3,9,9,0.048841,0.022201,18.20305249287,18.184656111579,7.85866071259303,7.83126718609987,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Equatorial Guinea",0.184,0.847,1.309,0.009,1.649,-2.126,0,0,-1.539,0.032,"electoral autocracy",0,-6,-6,-3,25306.4385880814,707155,NA,0,0,27,36,27,90,0,-1.27054,-6,36,36,0.033856,0.002209,13.4690051570593,13.4389579267696,10.1388141319861,10.1555172296797,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Eritrea",0.086,0.621,1.006,0.004,2.076,-2.444,0,2,-2.782,0.003,"closed autocracy",0,-7,-7,-4,450.977009325842,4593549,NA,0,0,30,40,24,94,0,-1.310356,-7,49,49,0.007396,0.000196,15.340163485884,15.3197297224688,6.11141636109874,6.09381760197687,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Estonia",0.879,0.071,-2.461,0.423,0.708,1.026,14,5,2.02,0.979,"liberal democracy",1,9,9,7,14283.4538717876,1334515,NA,0,0,4,6,7,17,2,1.131253,9,81,81,0.772641,0.675684,14.1040784879284,14.1060061687026,9.56685707442052,9.7242110240807,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Ethiopia",0.255,0.663,1.384,0.264,-1.265,-0.636,4,5,-1.371,0.083,"electoral autocracy",0,-3,-3,-3,311.784426048442,85302099,1,0,1,27,33,18,78,0,-0.8270875,-3,9,9,0.065025,0.015625,18.2617096194276,18.2353098386173,5.74231200684651,5.68434717256472,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Fiji",0.137,0.154,-1.36,0.064,-0.119,-1.141,7,0,0.431,0.333,"closed autocracy",0,-4,-4,-2,3580.87192726962,851854,NA,0,0,16,27,11,54,1,-0.7710723,-4,16,16,0.018769,0.0081,13.655170429625,13.6449665724934,8.18336160484326,8.20752278890789,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Finland",0.895,0.045,-2.659,0.493,1.851,2.215,16,5,1.683,0.954,"liberal democracy",1,10,10,7,45068.4366669327,5338871,NA,0,0,3,3,4,10,2,1.970258,10,100,100,0.801025,0.727609,15.4905247653624,15.4857423014275,10.7159374283055,10.8070300957452,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
